Date,Year,Day,Month,GroundName,Cost,TotalCustomers
28,2020,Monday,June,Ground4,1720,26
29,2020,Friday,June,Ground4,1430,22
30,2020,Monday,June,Ground4,2050,30
1,2020,Sunday,July,Ground4,2290,34
2,2020,Thursday,July,Ground4,1580,26
3,2020,Saturday,July,Ground4,1435,23
4,2020,Friday,July,Ground4,1420,23
5,2020,Saturday,July,Ground4,2020,33
6,2020,Thursday,July,Ground4,1085,18
7,2020,Monday,July,Ground4,1390,22
8,2020,Monday,July,Ground4,1845,24
9,2020,Friday,July,Ground4,1560,26
10,2020,Saturday,July,Ground4,2000,29
11,2020,Monday,July,Ground4,1605,25
12,2020,Tuesday,July,Ground4,1690,25
13,2020,Friday,July,Ground4,1740,26
14,2020,Monday,July,Ground4,1505,23
15,2020,Tuesday,July,Ground4,1230,21
16,2020,Saturday,July,Ground4,1775,23
17,2020,Thursday,July,Ground4,1400,20
18,2020,Sunday,July,Ground4,1445,24
19,2020,Thursday,July,Ground4,1945,29
20,2020,Monday,July,Ground4,1145,18
21,2020,Monday,July,Ground4,1760,29
22,2020,Monday,July,Ground4,1355,20
23,2020,Thursday,July,Ground4,1230,19
24,2020,Saturday,July,Ground4,1500,25
25,2020,Saturday,July,Ground4,1845,29
26,2020,Monday,July,Ground4,1900,30
27,2020,Sunday,July,Ground4,2305,34
28,2020,Monday,July,Ground4,1920,28
29,2020,Sunday,July,Ground4,2235,34
30,2020,Thursday,July,Ground4,1675,25
1,2020,Monday,August,Ground4,95,3
2,2020,Friday,August,Ground4,335,5
3,2020,Saturday,August,Ground4,490,8
4,2020,Monday,August,Ground4,295,5
5,2020,Sunday,August,Ground4,515,8
6,2020,Monday,August,Ground4,430,7
7,2020,Monday,August,Ground4,290,6
8,2020,Saturday,August,Ground4,455,7
9,2020,Saturday,August,Ground4,255,4
10,2020,Wednesday,August,Ground4,155,4
11,2020,Saturday,August,Ground4,275,6
12,2020,Friday,August,Ground4,140,3
13,2020,Saturday,August,Ground4,245,5
14,2020,Monday,August,Ground4,255,4
15,2020,Thursday,August,Ground4,265,6
16,2020,Thursday,August,Ground4,215,4
17,2020,Wednesday,August,Ground4,100,2
18,2020,Friday,August,Ground4,620,9
19,2020,Saturday,August,Ground4,165,4
20,2020,Friday,August,Ground4,90,3
21,2020,Monday,August,Ground4,280,5
22,2020,Friday,August,Ground4,125,3
23,2020,Friday,August,Ground4,70,2
24,2020,Thursday,August,Ground4,310,6
25,2020,Sunday,August,Ground4,220,4
26,2020,Tuesday,August,Ground4,100,3
27,2020,Saturday,August,Ground4,235,4
28,2020,Monday,August,Ground4,500,8
29,2020,Monday,August,Ground4,90,2
30,2020,Wednesday,August,Ground4,225,4
1,2020,Tuesday,September,Ground4,50,2
2,2020,Wednesday,September,Ground4,440,6
3,2020,Tuesday,September,Ground4,360,6
4,2020,Sunday,September,Ground4,420,8
5,2020,Monday,September,Ground4,90,2
6,2020,Sunday,September,Ground4,520,9
7,2020,Monday,September,Ground4,180,4
8,2020,Thursday,September,Ground4,205,5
9,2020,Tuesday,September,Ground4,145,3
10,2020,Sunday,September,Ground4,400,7
11,2020,Thursday,September,Ground4,325,5
12,2020,Sunday,September,Ground4,240,4
13,2020,Friday,September,Ground4,375,6
14,2020,Monday,September,Ground4,50,2
15,2020,Tuesday,September,Ground4,305,5
16,2020,Tuesday,September,Ground4,0,0
17,2020,Saturday,September,Ground4,630,10
18,2020,Tuesday,September,Ground4,45,2
19,2020,Saturday,September,Ground4,345,5
20,2020,Thursday,September,Ground4,430,8
21,2020,Monday,September,Ground4,145,3
22,2020,Wednesday,September,Ground4,380,6
23,2020,Thursday,September,Ground4,280,5
24,2020,Saturday,September,Ground4,170,4
25,2020,Saturday,September,Ground4,245,4
26,2020,Tuesday,September,Ground4,245,4
27,2020,Friday,September,Ground4,375,6
28,2020,Monday,September,Ground4,145,3
29,2020,Wednesday,September,Ground4,0,0
30,2020,Friday,September,Ground4,495,8
1,2020,Wednesday,October,Ground4,565,9
2,2020,Wednesday,October,Ground4,610,11
3,2020,Wednesday,October,Ground4,445,8
4,2020,Monday,October,Ground4,685,12
5,2020,Sunday,October,Ground4,640,11
6,2020,Friday,October,Ground4,740,11
7,2020,Monday,October,Ground4,625,10
8,2020,Wednesday,October,Ground4,790,12
9,2020,Tuesday,October,Ground4,805,13
10,2020,Tuesday,October,Ground4,885,15
11,2020,Monday,October,Ground4,530,9
12,2020,Saturday,October,Ground4,1020,16
13,2020,Sunday,October,Ground4,890,14
14,2020,Monday,October,Ground4,655,10
15,2020,Wednesday,October,Ground4,580,10
16,2020,Friday,October,Ground4,710,11
17,2020,Wednesday,October,Ground4,910,14
18,2020,Thursday,October,Ground4,805,11
19,2020,Tuesday,October,Ground4,580,9
20,2020,Sunday,October,Ground4,960,14
21,2020,Monday,October,Ground4,490,7
22,2020,Sunday,October,Ground4,905,14
23,2020,Saturday,October,Ground4,480,8
24,2020,Monday,October,Ground4,795,13
25,2020,Sunday,October,Ground4,1050,15
26,2020,Monday,October,Ground4,440,7
27,2020,Tuesday,October,Ground4,570,10
28,2020,Monday,October,Ground4,865,14
29,2020,Sunday,October,Ground4,770,13
30,2020,Thursday,October,Ground4,770,13
1,2020,Thursday,November,Ground4,810,13
2,2020,Thursday,November,Ground4,510,9
3,2020,Thursday,November,Ground4,475,8
4,2020,Monday,November,Ground4,490,9
5,2020,Saturday,November,Ground4,1105,16
6,2020,Sunday,November,Ground4,805,14
7,2020,Monday,November,Ground4,730,12
8,2020,Friday,November,Ground4,615,10
9,2020,Friday,November,Ground4,780,13
10,2020,Tuesday,November,Ground4,825,12
11,2020,Wednesday,November,Ground4,620,10
12,2020,Thursday,November,Ground4,930,14
13,2020,Tuesday,November,Ground4,445,7
14,2020,Monday,November,Ground4,920,14
15,2020,Sunday,November,Ground4,935,14
16,2020,Saturday,November,Ground4,1245,19
17,2020,Saturday,November,Ground4,680,12
18,2020,Wednesday,November,Ground4,615,11
19,2020,Tuesday,November,Ground4,620,9
20,2020,Sunday,November,Ground4,515,8
21,2020,Monday,November,Ground4,700,11
22,2020,Thursday,November,Ground4,545,9
23,2020,Wednesday,November,Ground4,680,13
24,2020,Tuesday,November,Ground4,720,12
25,2020,Wednesday,November,Ground4,680,9
26,2020,Saturday,November,Ground4,720,12
27,2020,Thursday,November,Ground4,790,12
28,2020,Monday,November,Ground4,485,7
29,2020,Sunday,November,Ground4,965,15
30,2020,Monday,November,Ground4,285,6
1,2020,Friday,December,Ground4,1070,15
2,2020,Monday,December,Ground4,810,12
3,2020,Saturday,December,Ground4,1035,15
4,2020,Monday,December,Ground4,810,13
5,2020,Friday,December,Ground4,835,14
6,2020,Tuesday,December,Ground4,790,12
7,2020,Monday,December,Ground4,445,8
8,2020,Monday,December,Ground4,320,6
9,2020,Thursday,December,Ground4,715,11
10,2020,Wednesday,December,Ground4,605,10
11,2020,Tuesday,December,Ground4,555,10
12,2020,Thursday,December,Ground4,985,14
13,2020,Tuesday,December,Ground4,385,8
14,2020,Monday,December,Ground4,620,9
15,2020,Tuesday,December,Ground4,855,13
16,2020,Thursday,December,Ground4,565,9
17,2020,Thursday,December,Ground4,485,7
18,2020,Thursday,December,Ground4,380,6
19,2020,Friday,December,Ground4,795,13
20,2020,Wednesday,December,Ground4,675,13
21,2020,Monday,December,Ground4,780,11
22,2020,Thursday,December,Ground4,730,12
23,2020,Tuesday,December,Ground4,670,11
24,2020,Wednesday,December,Ground4,375,8
25,2020,Monday,December,Ground4,870,15
26,2020,Monday,December,Ground4,550,10
27,2020,Saturday,December,Ground4,935,16
28,2020,Monday,December,Ground4,755,13
29,2020,Saturday,December,Ground4,825,12
30,2020,Tuesday,December,Ground4,815,13
1,2021,Monday,January,Ground1,715,12
2,2021,Tuesday,January,Ground1,695,11
3,2021,Wednesday,January,Ground1,460,8
4,2021,Monday,January,Ground1,635,9
5,2021,Saturday,January,Ground1,610,10
6,2021,Saturday,January,Ground1,1005,16
7,2021,Monday,January,Ground1,905,14
8,2021,Sunday,January,Ground1,730,12
9,2021,Tuesday,January,Ground1,805,12
10,2021,Saturday,January,Ground1,715,13
11,2021,Sunday,January,Ground1,645,10
12,2021,Thursday,January,Ground1,550,9
13,2021,Sunday,January,Ground1,765,13
14,2021,Monday,January,Ground1,455,8
15,2021,Monday,January,Ground1,645,11
16,2021,Sunday,January,Ground1,955,13
17,2021,Tuesday,January,Ground1,830,12
18,2021,Wednesday,January,Ground1,665,10
19,2021,Thursday,January,Ground1,595,9
20,2021,Sunday,January,Ground1,1005,15
21,2021,Monday,January,Ground1,775,12
22,2021,Friday,January,Ground1,805,13
23,2021,Thursday,January,Ground1,695,10
24,2021,Sunday,January,Ground1,870,12
25,2021,Wednesday,January,Ground1,575,9
26,2021,Saturday,January,Ground1,1115,16
27,2021,Sunday,January,Ground1,845,12
28,2021,Monday,January,Ground1,700,12
29,2021,Friday,January,Ground1,415,7
30,2021,Saturday,January,Ground1,630,10
1,2021,Tuesday,February,Ground1,890,17
2,2021,Friday,February,Ground1,920,14
3,2021,Friday,February,Ground1,935,17
4,2021,Tuesday,February,Ground1,1305,19
5,2021,Sunday,February,Ground1,1035,16
6,2021,Sunday,February,Ground1,1480,20
7,2021,Monday,February,Ground1,1220,16
8,2021,Tuesday,February,Ground1,1045,16
9,2021,Wednesday,February,Ground1,895,15
10,2021,Monday,February,Ground1,1050,16
11,2021,Friday,February,Ground1,1145,18
12,2021,Tuesday,February,Ground1,1235,21
13,2021,Tuesday,February,Ground1,1225,20
14,2021,Monday,February,Ground1,895,14
15,2021,Sunday,February,Ground1,1510,21
16,2021,Saturday,February,Ground1,1240,17
17,2021,Sunday,February,Ground1,1480,22
18,2021,Monday,February,Ground1,1115,18
19,2021,Tuesday,February,Ground1,745,13
20,2021,Wednesday,February,Ground1,1305,19
21,2021,Monday,February,Ground1,1070,16
22,2021,Tuesday,February,Ground1,1195,17
23,2021,Friday,February,Ground1,1040,16
24,2021,Thursday,February,Ground1,1295,20
25,2021,Sunday,February,Ground1,1330,21
26,2021,Wednesday,February,Ground1,825,14
27,2021,Tuesday,February,Ground1,1365,20
28,2021,Monday,February,Ground1,1170,18
29,2021,Thursday,February,Ground1,1115,19
30,2021,Tuesday,February,Ground1,970,15
1,2021,Wednesday,March,Ground1,1185,20
2,2021,Thursday,March,Ground1,750,13
3,2021,Tuesday,March,Ground1,1165,20
4,2021,Sunday,March,Ground1,1185,20
5,2021,Friday,March,Ground1,975,14
6,2021,Tuesday,March,Ground1,1155,18
7,2021,Monday,March,Ground1,1130,18
8,2021,Thursday,March,Ground1,1225,18
9,2021,Sunday,March,Ground1,1310,19
10,2021,Saturday,March,Ground1,1240,20
11,2021,Sunday,March,Ground1,1300,22
12,2021,Monday,March,Ground1,1065,18
13,2021,Friday,March,Ground1,940,16
14,2021,Monday,March,Ground1,960,14
15,2021,Sunday,March,Ground1,1235,20
16,2021,Thursday,March,Ground1,1075,17
17,2021,Sunday,March,Ground1,1515,21
18,2021,Thursday,March,Ground1,1010,17
19,2021,Thursday,March,Ground1,1330,21
20,2021,Tuesday,March,Ground1,1135,18
21,2021,Monday,March,Ground1,1320,20
22,2021,Saturday,March,Ground1,1480,22
23,2021,Monday,March,Ground1,1045,18
24,2021,Wednesday,March,Ground1,1125,18
25,2021,Saturday,March,Ground1,1315,20
26,2021,Friday,March,Ground1,1190,17
27,2021,Saturday,March,Ground1,1195,19
28,2021,Monday,March,Ground1,930,16
29,2021,Tuesday,March,Ground1,995,16
30,2021,Wednesday,March,Ground1,1090,18
1,2021,Thursday,April,Ground1,1715,29
2,2021,Monday,April,Ground1,1290,21
3,2021,Friday,April,Ground1,1530,23
4,2021,Friday,April,Ground1,1745,28
5,2021,Wednesday,April,Ground1,1980,29
6,2021,Monday,April,Ground1,1615,26
7,2021,Monday,April,Ground1,1885,27
8,2021,Saturday,April,Ground1,1440,24
9,2021,Friday,April,Ground1,1575,24
10,2021,Sunday,April,Ground1,1620,26
11,2021,Wednesday,April,Ground1,1960,27
12,2021,Friday,April,Ground1,1420,20
13,2021,Wednesday,April,Ground1,1625,26
14,2021,Monday,April,Ground1,2155,30
15,2021,Tuesday,April,Ground1,1725,28
16,2021,Saturday,April,Ground1,2095,32
17,2021,Wednesday,April,Ground1,1590,24
18,2021,Tuesday,April,Ground1,1810,26
19,2021,Sunday,April,Ground1,1755,25
20,2021,Friday,April,Ground1,1790,27
21,2021,Monday,April,Ground1,1490,24
22,2021,Wednesday,April,Ground1,1495,23
23,2021,Wednesday,April,Ground1,1285,19
24,2021,Saturday,April,Ground1,1830,27
25,2021,Sunday,April,Ground1,2010,31
26,2021,Thursday,April,Ground1,1585,23
27,2021,Sunday,April,Ground1,1685,27
28,2021,Monday,April,Ground1,1890,28
29,2021,Sunday,April,Ground1,1470,24
30,2021,Friday,April,Ground1,2235,30
1,2021,Friday,May,Ground1,1265,19
2,2021,Tuesday,May,Ground1,1200,20
3,2021,Tuesday,May,Ground1,1490,23
4,2021,Friday,May,Ground1,1550,23
5,2021,Saturday,May,Ground1,2100,33
6,2021,Thursday,May,Ground1,1570,23
7,2021,Monday,May,Ground1,2110,30
8,2021,Tuesday,May,Ground1,1790,26
9,2021,Tuesday,May,Ground1,1550,24
10,2021,Sunday,May,Ground1,1295,19
11,2021,Wednesday,May,Ground1,1830,27
12,2021,Friday,May,Ground1,1540,24
13,2021,Saturday,May,Ground1,1685,24
14,2021,Monday,May,Ground1,1235,20
15,2021,Saturday,May,Ground1,2060,30
16,2021,Wednesday,May,Ground1,1375,22
17,2021,Monday,May,Ground1,1655,25
18,2021,Saturday,May,Ground1,1800,25
19,2021,Tuesday,May,Ground1,2030,30
20,2021,Sunday,May,Ground1,2055,31
21,2021,Monday,May,Ground1,1275,19
22,2021,Friday,May,Ground1,1855,28
23,2021,Saturday,May,Ground1,1930,27
24,2021,Tuesday,May,Ground1,1175,20
25,2021,Sunday,May,Ground1,1820,28
26,2021,Wednesday,May,Ground1,1670,26
27,2021,Thursday,May,Ground1,1425,22
28,2021,Monday,May,Ground1,2170,28
29,2021,Sunday,May,Ground1,1625,23
30,2021,Wednesday,May,Ground1,1295,20
1,2021,Saturday,June,Ground1,2110,31
2,2021,Friday,June,Ground1,1290,21
3,2021,Friday,June,Ground1,2020,30
4,2021,Friday,June,Ground1,1460,23
5,2021,Saturday,June,Ground1,1390,24
6,2021,Saturday,June,Ground1,1545,24
7,2021,Monday,June,Ground1,1730,27
8,2021,Saturday,June,Ground1,1400,23
9,2021,Wednesday,June,Ground1,1225,18
10,2021,Wednesday,June,Ground1,1960,29
11,2021,Monday,June,Ground1,1295,20
12,2021,Friday,June,Ground1,1940,30
13,2021,Sunday,June,Ground1,1850,29
14,2021,Monday,June,Ground1,1120,20
15,2021,Saturday,June,Ground1,1765,27
16,2021,Thursday,June,Ground1,1860,30
17,2021,Thursday,June,Ground1,1775,29
18,2021,Monday,June,Ground1,1170,18
19,2021,Tuesday,June,Ground1,2130,29
20,2021,Monday,June,Ground1,1765,28
21,2021,Monday,June,Ground1,1755,26
22,2021,Friday,June,Ground1,1905,28
23,2021,Saturday,June,Ground1,1815,29
24,2021,Monday,June,Ground1,1965,30
25,2021,Friday,June,Ground1,1480,24
26,2021,Thursday,June,Ground1,1920,29
27,2021,Monday,June,Ground1,1705,28
28,2021,Monday,June,Ground1,2100,30
29,2021,Tuesday,June,Ground1,1640,25
30,2021,Sunday,June,Ground1,2065,31
1,2021,Sunday,July,Ground1,1625,24
2,2021,Friday,July,Ground1,1750,27
3,2021,Tuesday,July,Ground1,1330,23
4,2021,Friday,July,Ground1,1535,26
5,2021,Sunday,July,Ground1,2095,32
6,2021,Friday,July,Ground1,1770,27
7,2021,Monday,July,Ground1,1840,30
8,2021,Tuesday,July,Ground1,1560,23
9,2021,Wednesday,July,Ground1,1180,19
10,2021,Saturday,July,Ground1,1675,23
11,2021,Friday,July,Ground1,1580,24
12,2021,Thursday,July,Ground1,1400,21
13,2021,Tuesday,July,Ground1,1470,22
14,2021,Monday,July,Ground1,1870,29
15,2021,Monday,July,Ground1,1450,26
16,2021,Tuesday,July,Ground1,1450,24
17,2021,Sunday,July,Ground1,2090,31
18,2021,Tuesday,July,Ground1,1975,28
19,2021,Wednesday,July,Ground1,2145,32
20,2021,Friday,July,Ground1,1410,23
21,2021,Monday,July,Ground1,1715,27
22,2021,Saturday,July,Ground1,2000,30
23,2021,Wednesday,July,Ground1,2065,32
24,2021,Wednesday,July,Ground1,1780,28
25,2021,Thursday,July,Ground1,1285,23
26,2021,Saturday,July,Ground1,1660,26
27,2021,Thursday,July,Ground1,1685,25
28,2021,Monday,July,Ground1,1785,24
29,2021,Wednesday,July,Ground1,2155,30
30,2021,Wednesday,July,Ground1,1220,19
1,2021,Monday,August,Ground1,100,3
2,2021,Friday,August,Ground1,245,5
3,2021,Saturday,August,Ground1,915,13
4,2021,Sunday,August,Ground1,90,2
5,2021,Saturday,August,Ground1,360,5
6,2021,Thursday,August,Ground1,95,3
7,2021,Monday,August,Ground1,110,3
8,2021,Wednesday,August,Ground1,105,3
9,2021,Friday,August,Ground1,0,1
10,2021,Sunday,August,Ground1,350,6
11,2021,Sunday,August,Ground1,330,6
12,2021,Friday,August,Ground1,250,5
13,2021,Thursday,August,Ground1,0,1
14,2021,Monday,August,Ground1,150,3
15,2021,Wednesday,August,Ground1,95,3
16,2021,Friday,August,Ground1,215,4
17,2021,Wednesday,August,Ground1,0,1
18,2021,Saturday,August,Ground1,320,6
19,2021,Friday,August,Ground1,0,1
20,2021,Wednesday,August,Ground1,225,4
21,2021,Monday,August,Ground1,90,2
22,2021,Tuesday,August,Ground1,265,5
23,2021,Tuesday,August,Ground1,360,6
24,2021,Tuesday,August,Ground1,190,4
25,2021,Saturday,August,Ground1,430,9
26,2021,Saturday,August,Ground1,615,11
27,2021,Friday,August,Ground1,0,1
28,2021,Monday,August,Ground1,45,2
29,2021,Tuesday,August,Ground1,0,0
30,2021,Wednesday,August,Ground1,135,3
1,2021,Tuesday,September,Ground1,325,6
2,2021,Thursday,September,Ground1,385,7
3,2021,Friday,September,Ground1,300,7
4,2021,Thursday,September,Ground1,285,6
5,2021,Friday,September,Ground1,575,8
6,2021,Monday,September,Ground1,120,3
7,2021,Monday,September,Ground1,245,4
8,2021,Thursday,September,Ground1,70,2
9,2021,Wednesday,September,Ground1,235,5
10,2021,Saturday,September,Ground1,245,5
11,2021,Wednesday,September,Ground1,290,6
12,2021,Friday,September,Ground1,305,5
13,2021,Thursday,September,Ground1,325,5
14,2021,Monday,September,Ground1,430,7
15,2021,Sunday,September,Ground1,635,10
16,2021,Friday,September,Ground1,50,2
17,2021,Thursday,September,Ground1,380,7
18,2021,Thursday,September,Ground1,435,6
19,2021,Friday,September,Ground1,240,4
20,2021,Friday,September,Ground1,305,5
21,2021,Monday,September,Ground1,210,5
22,2021,Friday,September,Ground1,70,2
23,2021,Wednesday,September,Ground1,160,3
24,2021,Sunday,September,Ground1,345,7
25,2021,Thursday,September,Ground1,70,2
26,2021,Saturday,September,Ground1,370,7
27,2021,Tuesday,September,Ground1,365,6
28,2021,Monday,September,Ground1,0,0
29,2021,Saturday,September,Ground1,370,6
30,2021,Thursday,September,Ground1,280,5
1,2021,Wednesday,October,Ground1,645,12
2,2021,Tuesday,October,Ground1,975,13
3,2021,Tuesday,October,Ground1,695,12
4,2021,Wednesday,October,Ground1,415,6
5,2021,Friday,October,Ground1,670,9
6,2021,Sunday,October,Ground1,725,13
7,2021,Monday,October,Ground1,880,15
8,2021,Monday,October,Ground1,930,13
9,2021,Thursday,October,Ground1,710,14
10,2021,Friday,October,Ground1,565,10
11,2021,Tuesday,October,Ground1,820,13
12,2021,Friday,October,Ground1,535,9
13,2021,Sunday,October,Ground1,760,13
14,2021,Monday,October,Ground1,975,14
15,2021,Sunday,October,Ground1,715,11
16,2021,Sunday,October,Ground1,845,11
17,2021,Wednesday,October,Ground1,885,15
18,2021,Monday,October,Ground1,1015,15
19,2021,Monday,October,Ground1,1040,15
20,2021,Monday,October,Ground1,845,12
21,2021,Monday,October,Ground1,755,13
22,2021,Saturday,October,Ground1,745,12
23,2021,Tuesday,October,Ground1,560,10
24,2021,Sunday,October,Ground1,890,14
25,2021,Thursday,October,Ground1,975,16
26,2021,Saturday,October,Ground1,1095,16
27,2021,Sunday,October,Ground1,920,13
28,2021,Monday,October,Ground1,575,8
29,2021,Monday,October,Ground1,715,12
30,2021,Tuesday,October,Ground1,690,9
1,2021,Thursday,November,Ground1,805,11
2,2021,Sunday,November,Ground1,995,14
3,2021,Friday,November,Ground1,930,14
4,2021,Thursday,November,Ground1,795,12
5,2021,Sunday,November,Ground1,630,11
6,2021,Friday,November,Ground1,520,8
7,2021,Monday,November,Ground1,950,16
8,2021,Tuesday,November,Ground1,540,9
9,2021,Wednesday,November,Ground1,780,11
10,2021,Wednesday,November,Ground1,665,11
11,2021,Saturday,November,Ground1,615,10
12,2021,Thursday,November,Ground1,845,12
13,2021,Thursday,November,Ground1,1055,15
14,2021,Monday,November,Ground1,655,11
15,2021,Thursday,November,Ground1,715,13
16,2021,Thursday,November,Ground1,575,10
17,2021,Sunday,November,Ground1,1040,14
18,2021,Thursday,November,Ground1,905,14
19,2021,Wednesday,November,Ground1,740,13
20,2021,Wednesday,November,Ground1,885,14
21,2021,Monday,November,Ground1,565,9
22,2021,Tuesday,November,Ground1,450,8
23,2021,Monday,November,Ground1,860,14
24,2021,Friday,November,Ground1,925,13
25,2021,Sunday,November,Ground1,755,12
26,2021,Sunday,November,Ground1,675,13
27,2021,Wednesday,November,Ground1,785,12
28,2021,Monday,November,Ground1,820,11
29,2021,Thursday,November,Ground1,510,9
30,2021,Wednesday,November,Ground1,630,10
1,2021,Friday,December,Ground1,740,13
2,2021,Thursday,December,Ground1,935,12
3,2021,Saturday,December,Ground1,1210,18
4,2021,Saturday,December,Ground1,890,15
5,2021,Monday,December,Ground1,425,7
6,2021,Tuesday,December,Ground1,520,9
7,2021,Monday,December,Ground1,575,11
8,2021,Thursday,December,Ground1,575,9
9,2021,Wednesday,December,Ground1,965,14
10,2021,Friday,December,Ground1,395,6
11,2021,Sunday,December,Ground1,975,16
12,2021,Saturday,December,Ground1,870,13
13,2021,Wednesday,December,Ground1,670,10
14,2021,Monday,December,Ground1,745,12
15,2021,Friday,December,Ground1,540,10
16,2021,Friday,December,Ground1,1015,14
17,2021,Friday,December,Ground1,740,11
18,2021,Saturday,December,Ground1,1055,17
19,2021,Thursday,December,Ground1,475,9
20,2021,Sunday,December,Ground1,850,11
21,2021,Monday,December,Ground1,500,9
22,2021,Tuesday,December,Ground1,535,10
23,2021,Friday,December,Ground1,730,13
24,2021,Tuesday,December,Ground1,675,11
25,2021,Saturday,December,Ground1,610,10
26,2021,Thursday,December,Ground1,760,11
27,2021,Friday,December,Ground1,330,6
28,2021,Monday,December,Ground1,715,13
29,2021,Saturday,December,Ground1,1190,17
30,2021,Friday,December,Ground1,950,15
1,2021,Monday,January,Ground2,725,12
2,2021,Tuesday,January,Ground2,705,13
3,2021,Tuesday,January,Ground2,740,12
4,2021,Wednesday,January,Ground2,855,14
5,2021,Wednesday,January,Ground2,850,14
6,2021,Tuesday,January,Ground2,405,7
7,2021,Monday,January,Ground2,810,13
8,2021,Saturday,January,Ground2,980,17
9,2021,Friday,January,Ground2,700,11
10,2021,Wednesday,January,Ground2,895,15
11,2021,Monday,January,Ground2,795,13
12,2021,Friday,January,Ground2,480,10
13,2021,Saturday,January,Ground2,790,13
14,2021,Monday,January,Ground2,625,9
15,2021,Tuesday,January,Ground2,720,12
16,2021,Tuesday,January,Ground2,420,8
17,2021,Monday,January,Ground2,915,14
18,2021,Thursday,January,Ground2,1015,15
19,2021,Monday,January,Ground2,590,10
20,2021,Saturday,January,Ground2,830,15
21,2021,Monday,January,Ground2,320,6
22,2021,Saturday,January,Ground2,530,9
23,2021,Wednesday,January,Ground2,625,10
24,2021,Sunday,January,Ground2,890,13
25,2021,Sunday,January,Ground2,810,15
26,2021,Monday,January,Ground2,380,7
27,2021,Tuesday,January,Ground2,930,13
28,2021,Monday,January,Ground2,780,11
29,2021,Thursday,January,Ground2,550,10
30,2021,Friday,January,Ground2,880,13
1,2021,Tuesday,February,Ground2,940,16
2,2021,Wednesday,February,Ground2,1105,17
3,2021,Sunday,February,Ground2,1485,21
4,2021,Thursday,February,Ground2,1250,19
5,2021,Sunday,February,Ground2,1390,20
6,2021,Wednesday,February,Ground2,1095,18
7,2021,Monday,February,Ground2,1160,18
8,2021,Thursday,February,Ground2,920,14
9,2021,Saturday,February,Ground2,1405,20
10,2021,Tuesday,February,Ground2,1155,20
11,2021,Sunday,February,Ground2,1170,18
12,2021,Tuesday,February,Ground2,1120,17
13,2021,Saturday,February,Ground2,1470,22
14,2021,Monday,February,Ground2,890,16
15,2021,Tuesday,February,Ground2,1225,18
16,2021,Sunday,February,Ground2,1040,17
17,2021,Sunday,February,Ground2,1345,20
18,2021,Sunday,February,Ground2,1420,22
19,2021,Monday,February,Ground2,965,16
20,2021,Sunday,February,Ground2,1495,23
21,2021,Monday,February,Ground2,1010,16
22,2021,Tuesday,February,Ground2,975,15
23,2021,Monday,February,Ground2,1150,19
24,2021,Saturday,February,Ground2,1535,23
25,2021,Friday,February,Ground2,825,14
26,2021,Wednesday,February,Ground2,1000,14
27,2021,Tuesday,February,Ground2,1270,20
28,2021,Monday,February,Ground2,960,16
29,2021,Tuesday,February,Ground2,875,14
30,2021,Saturday,February,Ground2,1610,22
1,2021,Wednesday,March,Ground2,1405,20
2,2021,Thursday,March,Ground2,1050,17
3,2021,Sunday,March,Ground2,1360,21
4,2021,Thursday,March,Ground2,1095,16
5,2021,Saturday,March,Ground2,1145,18
6,2021,Friday,March,Ground2,1210,17
7,2021,Monday,March,Ground2,1280,20
8,2021,Saturday,March,Ground2,1395,20
9,2021,Thursday,March,Ground2,1160,18
10,2021,Wednesday,March,Ground2,1005,17
11,2021,Tuesday,March,Ground2,940,15
12,2021,Monday,March,Ground2,1160,18
13,2021,Friday,March,Ground2,1205,18
14,2021,Monday,March,Ground2,950,15
15,2021,Monday,March,Ground2,1120,19
16,2021,Tuesday,March,Ground2,785,13
17,2021,Tuesday,March,Ground2,1135,16
18,2021,Friday,March,Ground2,985,14
19,2021,Wednesday,March,Ground2,875,15
20,2021,Monday,March,Ground2,1215,18
21,2021,Monday,March,Ground2,1040,18
22,2021,Thursday,March,Ground2,1230,20
23,2021,Thursday,March,Ground2,850,13
24,2021,Tuesday,March,Ground2,990,17
25,2021,Tuesday,March,Ground2,1290,19
26,2021,Sunday,March,Ground2,1355,20
27,2021,Wednesday,March,Ground2,1255,18
28,2021,Monday,March,Ground2,1485,20
29,2021,Saturday,March,Ground2,1500,22
30,2021,Monday,March,Ground2,1360,19
1,2021,Thursday,April,Ground2,1560,22
2,2021,Monday,April,Ground2,1865,26
3,2021,Saturday,April,Ground2,1660,27
4,2021,Sunday,April,Ground2,1565,26
5,2021,Sunday,April,Ground2,1455,24
6,2021,Saturday,April,Ground2,1365,22
7,2021,Monday,April,Ground2,1315,20
8,2021,Saturday,April,Ground2,1930,28
9,2021,Saturday,April,Ground2,1875,30
10,2021,Thursday,April,Ground2,1300,20
11,2021,Sunday,April,Ground2,1975,30
12,2021,Saturday,April,Ground2,1720,27
13,2021,Wednesday,April,Ground2,1530,23
14,2021,Monday,April,Ground2,1710,25
15,2021,Thursday,April,Ground2,1680,24
16,2021,Friday,April,Ground2,1270,19
17,2021,Saturday,April,Ground2,1840,27
18,2021,Sunday,April,Ground2,1890,29
19,2021,Monday,April,Ground2,1870,26
20,2021,Thursday,April,Ground2,1750,28
21,2021,Monday,April,Ground2,1880,30
